,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
977,8654,MOLOWVOL-EQ,MOLOWVOL,,-1.000000,1,,NSE,1.000000
978,17839,GILLANDERS-EQ,GILLANDERS,,-1.000000,1,,NSE,5.000000
979,20159,ARIHANTSUP-EQ,ARIHANTSUP,,-1.000000,1,,NSE,5.000000
980,16913,ARTEMISMED-EQ,ARTEMISMED,,-1.000000,1,,NSE,5.000000
981,4221,VISAKAIND-EQ,VISAKAIND,,-1.000000,1,,NSE,5.000000
982,10512,KOTAKCONS-EQ,KOTAKCONS,,-1.000000,1,,NSE,1.000000
983,1919,KOPRAN-EQ,KOPRAN,,-1.000000,1,,NSE,5.000000
984,2088,MAHSEAMLES-EQ,MAHSEAMLES,,-1.000000,1,,NSE,5.000000
985,7287,JTLINFRA-EQ,JTLINFRA,,-1.000000,1,,NSE,5.000000
986,9362,CAMPUS-EQ,CAMPUS,,-1.000000,1,,NSE,5.000000
987,9219,TPLPLASTEH-EQ,TPLPLASTEH,,-1.000000,1,,NSE,5.000000
988,16783,GET&D-EQ,GET&D,,-1.000000,1,,NSE,5.000000
989,7838,NETF-EQ,NETF,,-1.000000,1,,NSE,1.000000
990,17486,EXPLEOSOL-EQ,EXPLEOSOL,,-1.000000,1,,NSE,5.000000
991,13648,TALBROAUTO-EQ,TALBROAUTO,,-1.000000,1,,NSE,5.000000
992,20329,CGCL-EQ,CGCL,,-1.000000,1,,NSE,5.000000
993,18244,DEEPENR-EQ,DEEPENR,,-1.000000,1,,NSE,5.000000
994,2970,SURYODAY-EQ,SURYODAY,,-1.000000,1,,NSE,5.000000
995,15204,ARIES-EQ,ARIES,,-1.000000,1,,NSE,5.000000
996,21683,BRNL-EQ,BRNL,,-1.000000,1,,NSE,5.000000
997,11260,HDFCVALUE-EQ,HDFCVALUE,,-1.000000,1,,NSE,1.000000
998,7374,STAR-EQ,STAR,,-1.000000,1,,NSE,5.000000
999,9158,BALAJITELE-EQ,BALAJITELE,,-1.000000,1,,NSE,5.000000
1000,11532,ULTRACEMCO-EQ,ULTRACEMCO,,-1.000000,1,,NSE,5.000000
1001,916,EIDPARRY-EQ,EIDPARRY,,-1.000000,1,,NSE,5.000000
1002,2263,BANDHANBNK-EQ,BANDHANBNK,,-1.000000,1,,NSE,5.000000
1003,11006,LIQUIDBEES-EQ,LIQUIDBEES,,-1.000000,1,,NSE,1.000000
1004,14562,ZENITHSTL-EQ,ZENITHSTL,,-1.000000,1,,NSE,5.000000
1005,10227,MANORAMA-EQ,MANORAMA,,-1.000000,1,,NSE,5.000000
1006,14116,GANDHITUBE-EQ,GANDHITUBE,,-1.000000,1,,NSE,5.000000
1007,9007,NOVARTIND-EQ,NOVARTIND,,-1.000000,1,,NSE,5.000000
1008,2142,MFSL-EQ,MFSL,,-1.000000,1,,NSE,5.000000
1009,2716,BUTTERFLY-EQ,BUTTERFLY,,-1.000000,1,,NSE,5.000000
1010,1403,HINDOILEXP-EQ,HINDOILEXP,,-1.000000,1,,NSE,5.000000
1011,6961,MENONBE-EQ,MENONBE,,-1.000000,1,,NSE,5.000000
1012,15199,MANAKSIA-EQ,MANAKSIA,,-1.000000,1,,NSE,5.000000
1013,4656,SBCL-EQ,SBCL,,-1.000000,1,,NSE,5.000000
1014,3351,SUNPHARMA-EQ,SUNPHARMA,,-1.000000,1,,NSE,5.000000
1015,25786,KANANIIND-EQ,KANANIIND,,-1.000000,1,,NSE,5.000000
1016,20778,JAMNAAUTO-EQ,JAMNAAUTO,,-1.000000,1,,NSE,5.000000
1017,14329,SMSPHARMA-EQ,SMSPHARMA,,-1.000000,1,,NSE,5.000000
1018,1507,MOGSEC-EQ,MOGSEC,,-1.000000,1,,NSE,1.000000
1019,3880,SOMANYCERA-EQ,SOMANYCERA,,-1.000000,1,,NSE,5.000000
1020,17971,SBICARD-EQ,SBICARD,,-1.000000,1,,NSE,5.000000
1021,14567,BFUTILITIE-EQ,BFUTILITIE,,-1.000000,1,,NSE,5.000000
1022,5142,CIGNITITEC-EQ,CIGNITITEC,,-1.000000,1,,NSE,5.000000
1023,4870,INDSWFTLAB-EQ,INDSWFTLAB,,-1.000000,1,,NSE,5.000000
1024,20906,A2ZINFRA-EQ,A2ZINFRA,,-1.000000,1,,NSE,5.000000
1025,13337,GALLANTT-EQ,GALLANTT,,-1.000000,1,,NSE,5.000000
1026,17833,AHLUCONT-EQ,AHLUCONT,,-1.000000,1,,NSE,5.000000
1027,955,ESABINDIA-EQ,ESABINDIA,,-1.000000,1,,NSE,5.000000
1028,13771,AARVEEDEN-EQ,AARVEEDEN,,-1.000000,1,,NSE,5.000000
1029,744,FSC-EQ,FSC,,-1.000000,1,,NSE,5.000000
1030,5220,MAFSETF-EQ,MAFSETF,,-1.000000,1,,NSE,1.000000
1031,5516,JAIPURKURT-EQ,JAIPURKURT,,-1.000000,1,,NSE,5.000000
1032,1406,HINDPETRO-EQ,HINDPETRO,,-1.000000,1,,NSE,5.000000
1033,3162,SIMPLEXINF-EQ,SIMPLEXINF,,-1.000000,1,,NSE,5.000000
1034,15288,HERCULES-EQ,HERCULES,,-1.000000,1,,NSE,5.000000
1035,16965,TATAMTRDVR-EQ,TATAMTRDVR,,-1.000000,1,,NSE,5.000000
1036,9810,AETHER-EQ,AETHER,,-1.000000,1,,NSE,5.000000
1037,2513,BCLIND-EQ,BCLIND,,-1.000000,1,,NSE,5.000000
1038,10181,BALKRISHNA-EQ,BALKRISHNA,,-1.000000,1,,NSE,5.000000
1039,30023,ATULAUTO-EQ,ATULAUTO,,-1.000000,1,,NSE,5.000000
1040,8077,KOTAKMID50-EQ,KOTAKMID50,,-1.000000,1,,NSE,1.000000
1041,30323,ESSENTIA-EQ,ESSENTIA,,-1.000000,1,,NSE,5.000000
1042,17395,SETF10GILT-EQ,SETF10GILT,,-1.000000,1,,NSE,1.000000
1043,10473,POWERMECH-EQ,POWERMECH,,-1.000000,1,,NSE,5.000000
1044,341,BALRAMCHIN-EQ,BALRAMCHIN,,-1.000000,1,,NSE,5.000000
1045,993,EVERESTIND-EQ,EVERESTIND,,-1.000000,1,,NSE,5.000000
1046,21828,TEXRAIL-EQ,TEXRAIL,,-1.000000,1,,NSE,5.000000
1047,15337,RAIN-EQ,RAIN,,-1.000000,1,,NSE,5.000000
1048,3757,VENKEYS-EQ,VENKEYS,,-1.000000,1,,NSE,5.000000
1049,277,GICRE-EQ,GICRE,,-1.000000,1,,NSE,5.000000
1050,14592,FORTIS-EQ,FORTIS,,-1.000000,1,,NSE,5.000000
1051,3807,VINEETLAB-EQ,VINEETLAB,,-1.000000,1,,NSE,5.000000
1052,324,ANGELONE-EQ,ANGELONE,,-1.000000,1,,NSE,5.000000
1053,3045,SBIN-EQ,SBIN,,-1.000000,1,,NSE,5.000000
1054,1267,GUJALKALI-EQ,GUJALKALI,,-1.000000,1,,NSE,5.000000
1055,2168,RAJMET-EQ,RAJMET,,-1.000000,1,,NSE,5.000000
1056,20453,APCL-EQ,APCL,,-1.000000,1,,NSE,5.000000
1057,2963,SAIL-EQ,SAIL,,-1.000000,1,,NSE,5.000000
1058,11325,MUKANDLTD-EQ,MUKANDLTD,,-1.000000,1,,NSE,5.000000
1059,11411,RKFORGE-EQ,RKFORGE,,-1.000000,1,,NSE,5.000000
1060,2844,RANEHOLDIN-EQ,RANEHOLDIN,,-1.000000,1,,NSE,5.000000
1061,3375,SURYAROSNI-EQ,SURYAROSNI,,-1.000000,1,,NSE,5.000000
1062,4986,IRCON-EQ,IRCON,,-1.000000,1,,NSE,5.000000
1063,19585,BSE-EQ,BSE,,-1.000000,1,,NSE,5.000000
1064,3837,TOKYOPLAST-EQ,TOKYOPLAST,,-1.000000,1,,NSE,5.000000
1065,4235,WENDT-EQ,WENDT,,-1.000000,1,,NSE,5.000000
1066,21077,SURANASOL-EQ,SURANASOL,,-1.000000,1,,NSE,5.000000
1067,9539,SAKAR-EQ,SAKAR,,-1.000000,1,,NSE,5.000000
1068,9046,AGROPHOS-EQ,AGROPHOS,,-1.000000,1,,NSE,5.000000
1069,25178,TDPOWERSYS-EQ,TDPOWERSYS,,-1.000000,1,,NSE,5.000000
1070,10717,TIMESGTY-EQ,TIMESGTY,,-1.000000,1,,NSE,5.000000
1071,981,EPL-EQ,EPL,,-1.000000,1,,NSE,5.000000
1072,913,EQUITASBNK-EQ,EQUITASBNK,,-1.000000,1,,NSE,5.000000
1073,25724,RUPA-EQ,RUPA,,-1.000000,1,,NSE,5.000000
1074,6446,ICICICONSU-EQ,ICICICONSU,,-1.000000,1,,NSE,1.000000
1075,14547,NXTDIGITAL-EQ,NXTDIGITAL,,-1.000000,1,,NSE,5.000000
1076,14198,TIMKEN-EQ,TIMKEN,,-1.000000,1,,NSE,5.000000
1077,14942,NAGREEKCAP-EQ,NAGREEKCAP,,-1.000000,1,,NSE,5.000000
1078,14154,UNOMINDA-EQ,UNOMINDA,,-1.000000,1,,NSE,5.000000
1079,6733,JINDALSTEL-EQ,JINDALSTEL,,-1.000000,1,,NSE,5.000000
1080,7053,ACCELYA-EQ,ACCELYA,,-1.000000,1,,NSE,5.000000
1081,136,ANDHRSUGAR-EQ,ANDHRSUGAR,,-1.000000,1,,NSE,5.000000
1082,13536,VIDHIING-EQ,VIDHIING,,-1.000000,1,,NSE,5.000000
1083,12124,DOLATALGO-EQ,DOLATALGO,,-1.000000,1,,NSE,5.000000
1084,17700,LTGILTBEES-EQ,LTGILTBEES,,-1.000000,1,,NSE,1.000000
1085,29050,ZUARI-EQ,ZUARI,,-1.000000,1,,NSE,5.000000
1086,3389,AGARIND-EQ,AGARIND,,-1.000000,1,,NSE,5.000000
1087,17939,HINDCOPPER-EQ,HINDCOPPER,,-1.000000,1,,NSE,5.000000
1088,29135,INDUSTOWER-EQ,INDUSTOWER,,-1.000000,1,,NSE,5.000000
1089,7242,METROBRAND-EQ,METROBRAND,,-1.000000,1,,NSE,5.000000
1090,29877,VIVIDHA-EQ,VIVIDHA,,-1.000000,1,,NSE,5.000000
1091,10577,KRBL-EQ,KRBL,,-1.000000,1,,NSE,5.000000
1092,15332,NMDC-EQ,NMDC,,-1.000000,1,,NSE,5.000000
1093,2614,HERANBA-EQ,HERANBA,,-1.000000,1,,NSE,5.000000
1094,11703,ALKEM-EQ,ALKEM,,-1.000000,1,,NSE,5.000000
1095,3403,AJOONI-EQ,AJOONI,,-1.000000,1,,NSE,5.000000
1096,2313,MURUDCERA-EQ,MURUDCERA,,-1.000000,1,,NSE,5.000000
1097,3220,LODHA-EQ,LODHA,,-1.000000,1,,NSE,5.000000
1098,1841,KCP-EQ,KCP,,-1.000000,1,,NSE,5.000000
1099,11723,JSWSTEEL-EQ,JSWSTEEL,,-1.000000,1,,NSE,5.000000
1100,1805,KABRAEXTRU-EQ,KABRAEXTRU,,-1.000000,1,,NSE,5.000000
1101,1485,IFBIND-EQ,IFBIND,,-1.000000,1,,NSE,5.000000
1102,530,BPL-EQ,BPL,,-1.000000,1,,NSE,5.000000
1103,9384,CREATIVEYE-EQ,CREATIVEYE,,-1.000000,1,,NSE,5.000000
1104,1994,LIBERTSHOE-EQ,LIBERTSHOE,,-1.000000,1,,NSE,5.000000
1105,11743,JINDALPHOT-EQ,JINDALPHOT,,-1.000000,1,,NSE,5.000000
1106,10922,OMAXAUTO-EQ,OMAXAUTO,,-1.000000,1,,NSE,5.000000
1107,29113,CARERATING-EQ,CARERATING,,-1.000000,1,,NSE,5.000000
1108,14413,PAGEIND-EQ,PAGEIND,,-1.000000,1,,NSE,5.000000
1109,2535,PGHH-EQ,PGHH,,-1.000000,1,,NSE,5.000000
1110,11423,DATAMATICS-EQ,DATAMATICS,,-1.000000,1,,NSE,5.000000
1111,2955,KALYANKJIL-EQ,KALYANKJIL,,-1.000000,1,,NSE,5.000000
1112,4067,MARICO-EQ,MARICO,,-1.000000,1,,NSE,5.000000
1113,857,DHAMPURSUG-EQ,DHAMPURSUG,,-1.000000,1,,NSE,5.000000
1114,7942,ICICISILVE-EQ,ICICISILVE,,-1.000000,1,,NSE,1.000000
1115,3748,WEIZMANIND-EQ,WEIZMANIND,,-1.000000,1,,NSE,5.000000
1116,638,SUULD-EQ,SUULD,,-1.000000,1,,NSE,5.000000
1117,3411,TATAELXSI-EQ,TATAELXSI,,-1.000000,1,,NSE,5.000000
1118,3799,WSTCSTPAPR-EQ,WSTCSTPAPR,,-1.000000,1,,NSE,5.000000
1119,9741,PARADEEP-EQ,PARADEEP,,-1.000000,1,,NSE,5.000000
1120,8687,MUKTAARTS-EQ,MUKTAARTS,,-1.000000,1,,NSE,5.000000
1121,5449,CHEMPLASTS-EQ,CHEMPLASTS,,-1.000000,1,,NSE,5.000000
1122,3812,ZEEL-EQ,ZEEL,,-1.000000,1,,NSE,5.000000
1123,25017,BODALCHEM-EQ,BODALCHEM,,-1.000000,1,,NSE,5.000000
1124,3021,SOTL-EQ,SOTL,,-1.000000,1,,NSE,5.000000
1125,20446,PODDARHOUS-EQ,PODDARHOUS,,-1.000000,1,,NSE,5.000000
1126,11239,NSIL-EQ,NSIL,,-1.000000,1,,NSE,5.000000
1127,9049,ROTO-EQ,ROTO,,-1.000000,1,,NSE,5.000000
1128,1448,HLVLTD-EQ,HLVLTD,,-1.000000,1,,NSE,5.000000
1129,22243,EBBETF0425-EQ,EBBETF0425,,-1.000000,1,,NSE,1.000000
1130,4907,ENGINERSIN-EQ,ENGINERSIN,,-1.000000,1,,NSE,5.000000
1131,2049,CHENNPETRO-EQ,CHENNPETRO,,-1.000000,1,,NSE,5.000000
1132,17685,GPTINFRA-EQ,GPTINFRA,,-1.000000,1,,NSE,5.000000
1133,1313,HARRMALAYA-EQ,HARRMALAYA,,-1.000000,1,,NSE,5.000000
1134,1681,IVP-EQ,IVP,,-1.000000,1,,NSE,5.000000
1135,2463,MIDHANI-EQ,MIDHANI,,-1.000000,1,,NSE,5.000000
1136,21427,THEINVEST-EQ,THEINVEST,,-1.000000,1,,NSE,5.000000
1137,8546,CHALET-EQ,CHALET,,-1.000000,1,,NSE,5.000000
1138,31258,NDL-EQ,NDL,,-1.000000,1,,NSE,5.000000
1139,9348,IOB-EQ,IOB,,-1.000000,1,,NSE,5.000000
1140,1424,HINDZINC-EQ,HINDZINC,,-1.000000,1,,NSE,5.000000
1141,3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1.000000,1,,NSE,5.000000
1142,3821,ZODIACLOTH-EQ,ZODIACLOTH,,-1.000000,1,,NSE,5.000000
1143,31107,DBSTOCKBRO-EQ,DBSTOCKBRO,,-1.000000,1,,NSE,5.000000
1144,19084,ITBEES-EQ,ITBEES,,-1.000000,1,,NSE,1.000000
1145,25468,PAISALO-EQ,PAISALO,,-1.000000,1,,NSE,5.000000
1146,1521,INDIAGLYCO-EQ,INDIAGLYCO,,-1.000000,1,,NSE,5.000000
1147,14480,GOKULAGRO-EQ,GOKULAGRO,,-1.000000,1,,NSE,5.000000
1148,18086,DBL-EQ,DBL,,-1.000000,1,,NSE,5.000000
1149,11667,DWARKESH-EQ,DWARKESH,,-1.000000,1,,NSE,5.000000
1150,8024,CINEVISTA-EQ,CINEVISTA,,-1.000000,1,,NSE,5.000000
1151,11763,JPPOWER-EQ,JPPOWER,,-1.000000,1,,NSE,5.000000
1152,11626,WELENT-EQ,WELENT,,-1.000000,1,,NSE,5.000000
1153,6198,FCL-EQ,FCL,,-1.000000,1,,NSE,5.000000
1154,19410,ROSSARI-EQ,ROSSARI,,-1.000000,1,,NSE,5.000000
1155,1547,RKEC-EQ,RKEC,,-1.000000,1,,NSE,5.000000
1156,10238,CONFIPET-EQ,CONFIPET,,-1.000000,1,,NSE,5.000000
1157,24196,VADILALIND-EQ,VADILALIND,,-1.000000,1,,NSE,5.000000
1158,17400,NHPC-EQ,NHPC,,-1.000000,1,,NSE,5.000000
1159,1835,KANORICHEM-EQ,KANORICHEM,,-1.000000,1,,NSE,5.000000
1160,11446,SPICEJET-EQ,SPICEJET,,-1.000000,1,,NSE,5.000000
1161,2799,CHEMFAB-EQ,CHEMFAB,,-1.000000,1,,NSE,5.000000
1162,4469,ELECTHERM-EQ,ELECTHERM,,-1.000000,1,,NSE,5.000000
1163,19025,KIRLOSIND-EQ,KIRLOSIND,,-1.000000,1,,NSE,5.000000
1164,14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1.000000,1,,NSE,5.000000
1165,25608,INDOTHAI-EQ,INDOTHAI,,-1.000000,1,,NSE,5.000000
1166,16745,RBL-EQ,RBL,,-1.000000,1,,NSE,5.000000
1167,3010,AXISTECETF-EQ,AXISTECETF,,-1.000000,1,,NSE,1.000000
1168,522,ICICIB22-EQ,ICICIB22,,-1.000000,1,,NSE,1.000000
1169,13081,TRIVENI-EQ,TRIVENI,,-1.000000,1,,NSE,5.000000
1170,15189,BGRENERGY-EQ,BGRENERGY,,-1.000000,1,,NSE,5.000000
1171,14008,AVTNPL-EQ,AVTNPL,,-1.000000,1,,NSE,5.000000
1172,1372,HINDCOMPOS-EQ,HINDCOMPOS,,-1.000000,1,,NSE,5.000000
1173,1633,IPCALAB-EQ,IPCALAB,,-1.000000,1,,NSE,5.000000
1174,14106,AUTOIND-EQ,AUTOIND,,-1.000000,1,,NSE,5.000000
1175,15377,PDMJEPAPER-EQ,PDMJEPAPER,,-1.000000,1,,NSE,5.000000
1176,15214,DVL-EQ,DVL,,-1.000000,1,,NSE,5.000000
1177,4668,BANKBARODA-EQ,BANKBARODA,,-1.000000,1,,NSE,5.000000
1178,3607,UNIVCABLES-EQ,UNIVCABLES,,-1.000000,1,,NSE,5.000000
1179,10905,GENESYS-EQ,GENESYS,,-1.000000,1,,NSE,5.000000
1180,10297,PPL-EQ,PPL,,-1.000000,1,,NSE,5.000000
1181,8479,TVSMOTOR-EQ,TVSMOTOR,,-1.000000,1,,NSE,5.000000
1182,13295,VISASTEEL-EQ,VISASTEEL,,-1.000000,1,,NSE,5.000000
1183,10822,MOQUALITY-EQ,MOQUALITY,,-1.000000,1,,NSE,1.000000
1184,29284,VMART-EQ,VMART,,-1.000000,1,,NSE,5.000000
1185,8953,ELDEHSG-EQ,ELDEHSG,,-1.000000,1,,NSE,5.000000
1186,5650,SHANTI-EQ,SHANTI,,-1.000000,1,,NSE,5.000000
1187,11060,KSOLVES-EQ,KSOLVES,,-1.000000,1,,NSE,5.000000
1188,1627,LINDEINDIA-EQ,LINDEINDIA,,-1.000000,1,,NSE,5.000000
1189,1949,KSB-EQ,KSB,,-1.000000,1,,NSE,5.000000
1190,2328,CPSEETF-EQ,CPSEETF,,-1.000000,1,,NSE,1.000000
1191,18029,MBLINFRA-EQ,MBLINFRA,,-1.000000,1,,NSE,5.000000
1192,4525,DYNAMATECH-EQ,DYNAMATECH,,-1.000000,1,,NSE,5.000000
1193,6006,COASTCORP-EQ,COASTCORP,,-1.000000,1,,NSE,5.000000
1194,9342,PNC-EQ,PNC,,-1.000000,1,,NSE,5.000000
1195,3484,TIL-EQ,TIL,,-1.000000,1,,NSE,5.000000
1196,21254,ICICILOVOL-EQ,ICICILOVOL,,-1.000000,1,,NSE,1.000000
1197,6568,LAXMICOT-EQ,LAXMICOT,,-1.000000,1,,NSE,5.000000
1198,17881,DBCORP-EQ,DBCORP,,-1.000000,1,,NSE,5.000000
1199,16807,LOTUSEYE-EQ,LOTUSEYE,,-1.000000,1,,NSE,5.000000
1200,3646,VARDMNPOLY-EQ,VARDMNPOLY,,-1.000000,1,,NSE,5.000000
1201,18252,SPAL-EQ,SPAL,,-1.000000,1,,NSE,5.000000
1202,16675,BAJAJFINSV-EQ,BAJAJFINSV,,-1.000000,1,,NSE,5.000000
1203,10343,RADHIKAJWE-EQ,RADHIKAJWE,,-1.000000,1,,NSE,5.000000
1204,4060,ALPSINDUS-EQ,ALPSINDUS,,-1.000000,1,,NSE,5.000000
1205,15342,SHALPAINTS-EQ,SHALPAINTS,,-1.000000,1,,NSE,5.000000
1206,4953,ADROITINFO-EQ,ADROITINFO,,-1.000000,1,,NSE,5.000000
1207,21770,ICICIGI-EQ,ICICIGI,,-1.000000,1,,NSE,5.000000
1208,11647,KOTARISUG-EQ,KOTARISUG,,-1.000000,1,,NSE,5.000000
1209,17424,GLOBUSSPR-EQ,GLOBUSSPR,,-1.000000,1,,NSE,5.000000
1210,14788,SPARC-EQ,SPARC,,-1.000000,1,,NSE,5.000000
1211,3608,AXISHCETF-EQ,AXISHCETF,,-1.000000,1,,NSE,1.000000
1212,16933,INDBANK-EQ,INDBANK,,-1.000000,1,,NSE,5.000000
1213,2202,MIRCELECTR-EQ,MIRCELECTR,,-1.000000,1,,NSE,5.000000
1214,2969,SAKHTISUG-EQ,SAKHTISUG,,-1.000000,1,,NSE,5.000000
1215,16589,VAISHALI-EQ,VAISHALI,,-1.000000,1,,NSE,5.000000
1216,8591,AKSHOPTFBR-EQ,AKSHOPTFBR,,-1.000000,1,,NSE,5.000000
1217,18497,SABEVENTS-EQ,SABEVENTS,,-1.000000,1,,NSE,5.000000
1218,3273,SRF-EQ,SRF,,-1.000000,1,,NSE,5.000000
1219,16725,RPGLIFE-EQ,RPGLIFE,,-1.000000,1,,NSE,5.000000
1220,18908,PNBHOUSING-EQ,PNBHOUSING,,-1.000000,1,,NSE,5.000000
1221,20532,AXISGOLD-EQ,AXISGOLD,,-1.000000,1,,NSE,1.000000
1222,25,ADANIENT-EQ,ADANIENT,,-1.000000,1,,NSE,5.000000
1223,128,ROUTE-EQ,ROUTE,,-1.000000,1,,NSE,5.000000
1224,9576,MAHESHWARI-EQ,MAHESHWARI,,-1.000000,1,,NSE,5.000000
1225,2496,ORIENTPPR-EQ,ORIENTPPR,,-1.000000,1,,NSE,5.000000
1226,4749,CONCOR-EQ,CONCOR,,-1.000000,1,,NSE,5.000000
1227,15007,MANGCHEFER-EQ,MANGCHEFER,,-1.000000,1,,NSE,5.000000
1228,1630,IONEXCHANG-EQ,IONEXCHANG,,-1.000000,1,,NSE,5.000000
1229,10825,MOVALUE-EQ,MOVALUE,,-1.000000,1,,NSE,1.000000
1230,1363,HINDALCO-EQ,HINDALCO,,-1.000000,1,,NSE,5.000000
1231,11999,FCSSOFT-EQ,FCSSOFT,,-1.000000,1,,NSE,5.000000
1232,10350,CSLFINANCE-EQ,CSLFINANCE,,-1.000000,1,,NSE,5.000000
1233,7177,RATEGAIN-EQ,RATEGAIN,,-1.000000,1,,NSE,5.000000
1234,1879,ACRYSIL-EQ,ACRYSIL,,-1.000000,1,,NSE,5.000000
1235,8840,USHAMART-EQ,USHAMART,,-1.000000,1,,NSE,5.000000
1236,14917,TAKE-EQ,TAKE,,-1.000000,1,,NSE,5.000000
1237,10415,MUTHOOTCAP-EQ,MUTHOOTCAP,,-1.000000,1,,NSE,5.000000
1238,399,NIACL-EQ,NIACL,,-1.000000,1,,NSE,5.000000
1239,15209,PPAP-EQ,PPAP,,-1.000000,1,,NSE,5.000000
1240,11654,LALPATHLAB-EQ,LALPATHLAB,,-1.000000,1,,NSE,5.000000
1241,11909,SWELECTES-EQ,SWELECTES,,-1.000000,1,,NSE,5.000000
1242,24409,DHANUKA-EQ,DHANUKA,,-1.000000,1,,NSE,5.000000
1243,5394,MOL-EQ,MOL,,-1.000000,1,,NSE,5.000000
1244,14672,NAVINFLUOR-EQ,NAVINFLUOR,,-1.000000,1,,NSE,5.000000
1245,40,AEGISCHEM-EQ,AEGISCHEM,,-1.000000,1,,NSE,5.000000
1246,5068,SHEMAROO-EQ,SHEMAROO,,-1.000000,1,,NSE,5.000000
1247,10893,DBOL-EQ,DBOL,,-1.000000,1,,NSE,5.000000
1248,1333,HDFCBANK-EQ,HDFCBANK,,-1.000000,1,,NSE,5.000000
1249,7083,STARHEALTH-EQ,STARHEALTH,,-1.000000,1,,NSE,5.000000
1250,13565,RAMANEWS-EQ,RAMANEWS,,-1.000000,1,,NSE,5.000000
1251,10277,NGLFINE-EQ,NGLFINE,,-1.000000,1,,NSE,5.000000
1252,10990,RADICO-EQ,RADICO,,-1.000000,1,,NSE,5.000000
1253,3908,PREMIERPOL-EQ,PREMIERPOL,,-1.000000,1,,NSE,5.000000
1254,20425,NACLIND-EQ,NACLIND,,-1.000000,1,,NSE,5.000000
1255,347,BANARBEADS-EQ,BANARBEADS,,-1.000000,1,,NSE,5.000000
1256,11677,INDOCO-EQ,INDOCO,,-1.000000,1,,NSE,5.000000
1257,16921,20MICRONS-EQ,20MICRONS,,-1.000000,1,,NSE,5.000000
1258,1530,INDIANHUME-EQ,INDIANHUME,,-1.000000,1,,NSE,5.000000
1259,13643,ELECON-EQ,ELECON,,-1.000000,1,,NSE,5.000000
1260,21383,PALASHSECU-EQ,PALASHSECU,,-1.000000,1,,NSE,5.000000
1261,16986,COUNCODOS-EQ,COUNCODOS,,-1.000000,1,,NSE,5.000000
1262,1808,KAJARIACER-EQ,KAJARIACER,,-1.000000,1,,NSE,5.000000
1263,14793,MEGASOFT-EQ,MEGASOFT,,-1.000000,1,,NSE,5.000000
1264,17875,GODREJPROP-EQ,GODREJPROP,,-1.000000,1,,NSE,5.000000
1265,6908,VISHNU-EQ,VISHNU,,-1.000000,1,,NSE,5.000000
1266,335,BALKRISIND-EQ,BALKRISIND,,-1.000000,1,,NSE,5.000000
1267,25190,TECHIN-EQ,TECHIN,,-1.000000,1,,NSE,5.000000
1268,4957,GANGAFORGE-EQ,GANGAFORGE,,-1.000000,1,,NSE,5.000000
1269,11880,JSWHL-EQ,JSWHL,,-1.000000,1,,NSE,5.000000
1270,11975,RML-EQ,RML,,-1.000000,1,,NSE,5.000000
1271,17651,POKARNA-EQ,POKARNA,,-1.000000,1,,NSE,5.000000
1272,16900,DPWIRES-EQ,DPWIRES,,-1.000000,1,,NSE,5.000000
1273,14218,CTE-EQ,CTE,,-1.000000,1,,NSE,5.000000
1274,13998,SITINET-EQ,SITINET,,-1.000000,1,,NSE,5.000000
1275,13859,VENUSREM-EQ,VENUSREM,,-1.000000,1,,NSE,5.000000
1276,1145,GIPCL-EQ,GIPCL,,-1.000000,1,,NSE,5.000000
1277,201,UNIDT-EQ,UNIDT,,-1.000000,1,,NSE,5.000000
1278,9879,CHEVIOT-EQ,CHEVIOT,,-1.000000,1,,NSE,5.000000
1279,10585,ICICIMOM30-EQ,ICICIMOM30,,-1.000000,1,,NSE,1.000000
1280,2124,MASTEK-EQ,MASTEK,,-1.000000,1,,NSE,5.000000
1281,2829,ANURAS-EQ,ANURAS,,-1.000000,1,,NSE,5.000000
1282,14557,AROGRANITE-EQ,AROGRANITE,,-1.000000,1,,NSE,5.000000
1283,4037,AUSOMENT-EQ,AUSOMENT,,-1.000000,1,,NSE,5.000000
1284,21314,DYNPRO-EQ,DYNPRO,,-1.000000,1,,NSE,5.000000
1285,350,BANARISUG-EQ,BANARISUG,,-1.000000,1,,NSE,5.000000
1286,15266,JKIL-EQ,JKIL,,-1.000000,1,,NSE,5.000000
1287,1232,GRASIM-EQ,GRASIM,,-1.000000,1,,NSE,5.000000
1288,7200,SHRIRAMPPS-EQ,SHRIRAMPPS,,-1.000000,1,,NSE,5.000000
1289,11618,ASTRAMICRO-EQ,ASTRAMICRO,,-1.000000,1,,NSE,5.000000
1290,31163,RHIM-EQ,RHIM,,-1.000000,1,,NSE,5.000000
1291,2841,LXCHEM-EQ,LXCHEM,,-1.000000,1,,NSE,5.000000
1292,14304,FSL-EQ,FSL,,-1.000000,1,,NSE,5.000000
1293,3563,ADANIGREEN-EQ,ADANIGREEN,,-1.000000,1,,NSE,5.000000
1294,2493,ORIENTHOT-EQ,ORIENTHOT,,-1.000000,1,,NSE,5.000000
1295,3761,RITES-EQ,RITES,,-1.000000,1,,NSE,5.000000
